rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country,or_name,or_name,exec_dt,ack_dt,file_id,cname,caddress_1,caddress_2,caddress_3,caddress_4,reel_no,frame_no,convey_text,record_dt,last_update_dt,page_count,purge_in
198960601,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD.,RM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2005/8/29,,8,ROBIN C. FRITSCH,4201 WILSON BLVD.,RM 1265,"ARLINGTON, VA 22230",,19896,601,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2007/9/27,2007/10/1,2,N
243920529,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2010/2/4,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24392,529,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,2,N
248290142,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2009/4/10,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24829,142,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/12,2010/8/12,2,N
255740418,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2010/8/27,,11,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,25574,418,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2011/1/3,2013/3/5,2,N
282260385,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/4/27,,12,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,28226,385,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2012/5/17,2012/5/18,2,N
376610767,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/1/29,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,37661,767,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/2/1,2016/6/16,2,N
503710904,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,SUITE 18000,ALEXANDRIA,VIRGINIA,22314, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2019/9/13,,17,ARIZONA STATE UNIVERSITY - TEMPE CAMPUS,1475 N. SCOTTSDALE ROAD,SUITE 200,"SCOTTSDALE, AZ 85257",,50371,904,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/9/13,2019/9/16,3,N
505000515,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,SUITE 18000,ALEXANDRIA,VIRGINIA,22314, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2019/9/26,,17,ARIZONA STATE UNIVERSITY - TEMPE CAMPUS,1475 N. SCOTTSDALE ROAD,SUITE 200,"SCOTTSDALE, AZ 85257",,50500,515,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/9/26,2019/9/27,2,N
506300454,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,SUITE 18000,ALEXANDRIA,VIRGINIA,22314, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2019/10/4,,17,ARIZONA STATE UNIVERSITY - TEMPE CAMPUS,1475 N. SCOTTSDALE ROAD,SUITE 200,"SCOTTSDALE, AZ 85257",,50630,454,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/10/4,2019/10/7,3,N
506300733,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,SUITE 18000,ALEXANDRIA,VIRGINIA,22314, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2019/10/4,,17,ARIZONA STATE UNIVERSITY - TEMPE CAMPUS,1475 N. SCOTTSDALE ROAD,SUITE 200,"SCOTTSDALE, AZ 85257",,50630,733,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/10/4,2019/10/7,3,N
506310583,NATIONAL SCIENCE FOUNDATION,2415 EISENHOWER AVENUE,SUITE 18000,ALEXANDRIA,VIRGINIA,22314, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2019/10/4,,17,ARIZONA STATE UNIVERSITY - TEMPE CAMPUS,1475 N. SCOTTSDALE ROAD,SUITE 200,"SCOTTSDALE, AZ 85257",,50631,583,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2019/10/4,2019/10/7,3,N
353670258,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/1/20,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35367,258,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/4/10,2,N
353670275,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/1/20,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35367,275,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/4/10,2,N
353690378,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2014/10/29,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35369,378,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2018/4/3,2,N
353700379,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2014/11/1,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35370,379,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/4/10,2,N
353700783,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2014/11/1,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35370,783,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/4/10,2,N
353700807,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2014/11/1,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35370,807,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2015/4/10,2,N
353700837,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2014/11/1,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35370,837,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/4/6,2017/1/31,2,N
356260229,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/5/4,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35626,229,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/5/8,2018/7/24,2,N
358360216,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2013/1/18,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35836,216,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/16,2,N
358360229,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2013/1/18,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35836,229,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/16,2,N
358410619,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2013/1/2,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35841,619,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/17,2,N
358410805,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35841,805,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/17,2,N
358410863,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35841,863,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/17,2,N
358430283,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/14,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35843,283,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/8,2015/6/17,2,N
358440197,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35844,197,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/17,2,N
358440201,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/27,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35844,201,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/5,2015/6/17,2,N
358520185,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/12/18,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35852,185,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/8,2015/6/18,2,N
358980091,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2012/10/17,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,35898,91,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/6/12,2015/6/25,2,N
360930207,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/6/19,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36093,207,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/7/10,2015/7/16,2,N
366650421,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/8/21,,14,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,36665,421,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2015/9/23,2015/9/29,2,N
386480214,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/5/6,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38648,214,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/5/10,2017/1/31,2,N
386490608,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/5/6,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38649,608,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/5/10,2016/9/15,2,N
387880471,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/12/18,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38788,471,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/5/23,2018/6/5,2,N
388780856,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/6/2,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,38878,856,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/6/3,2016/10/6,2,N
394200958,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/11,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39420,958,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/7/21,2017/9/19,2,N
394210001,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/8,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39421,1,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/7/21,2018/1/2,2,N
394940969,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39494,969,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/7/28,2019/5/14,2,N
394950550,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39495,550,LICENSE (SEE DOCUMENT FOR DETAILS).,2016/7/28,2016/8/25,2,N
394960029,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39496,29,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/7/28,2017/2/16,2,N
395160243,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,243,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2017/1/17,2,N
395160250,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,250,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2019/8/27,2,N
395160310,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,310,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2017/4/18,2,N
395160312,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,312,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2016/12/29,2,N
395160314,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,314,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2017/11/21,2,N
395160330,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/22,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,330,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2016/11/8,2,N
395160332,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/21,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39516,332,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2016/8/25,2,N
395170157,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/21,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39517,157,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2016/8/25,2,N
395180826,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/21,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39518,826,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/1,2016/8/25,2,N
395370362,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2015/12/9,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39537,362,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/2,2016/8/26,2,N
395370710,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39537,710,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/2,2016/8/26,2,N
395370808,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39537,808,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/2,2017/4/18,2,N
395370810,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39537,810,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/2,2017/4/11,2,N
395370812,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39537,812,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/2,2017/7/18,2,N
396280531,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/28,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39628,531,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/8,2016/10/18,2,N
396280533,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/28,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39628,533,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/8,2018/12/25,2,N
396280535,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/28,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39628,535,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/8,2016/9/6,2,N
396280544,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/28,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39628,544,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/8,2016/9/6,2,N
396280558,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39628,558,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/8/8,2016/9/6,2,N
399070502,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39907,502,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/9/2,2018/11/27,2,N
399090792,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,2016/7/27,,15,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,39909,792,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2016/9/2,2019/1/15,2,N
